t_ms,frame,dt_ms,fps_smooth,boat_x,boat_y,cam_x,cam_y,culling_enabled,radius_tiles,chunks_visible,chunks_loaded_total,chunks_load_started,chunks_load_finished,chunks_unload_started,chunks_unload_finished,load_queue_len,note
102707,6159,16.9031,60.0302,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
102924,6172,16.7291,60.0302,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
103124,6184,16.8875,60.0302,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
103340,6197,16.4995,60.0302,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
103557,6210,16.8514,60.0282,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
103773,6223,16.4596,60.0282,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
103990,6236,16.7909,60.0282,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
104206,6249,16.5079,60.0282,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
104407,6261,16.5612,60.0282,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
104616,6273,26.5925,60.0155,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
104823,6286,16.25,60.0155,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
105023,6298,16.9638,60.0155,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
105240,6311,17.0771,60.0155,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
105456,6324,16.7568,60.0155,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
105672,6337,17.0497,60.0511,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
105872,6349,16.5,60.0511,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
106089,6362,17.3118,60.0511,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
106305,6375,16.5702,60.0511,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
106506,6387,16.6482,60.0511,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
106722,6400,17.2529,60.0198,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
106939,6413,17.0731,60.0198,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
107156,6426,17.096,60.0198,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
107372,6439,16.6735,60.0198,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
107588,6452,16.6588,60.0198,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
107805,6465,16.6425,60.0163,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
108021,6478,16.6228,60.0163,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
108222,6490,16.7272,60.0163,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
108422,6502,17.4744,60.0163,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
108638,6515,16.7184,60.0365,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
108838,6527,16.9586,60.0365,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
109054,6540,16.5351,60.0365,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
109254,6552,16.6018,60.0365,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
109457,6563,36.0619,60.0365,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
109681,6577,27.065,60.0471,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
109887,6590,16.7066,60.0471,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
110087,6602,16.8557,60.0471,-240.027,-630.232,-240.027,-630.232,1,0,2,22,0,0,0,0,0,
