t_ms,frame,dt_ms,fps_smooth,boat_x,boat_y,cam_x,cam_y,culling_enabled,radius_tiles,chunks_visible,chunks_loaded_total,chunks_load_started,chunks_load_finished,chunks_unload_started,chunks_unload_finished,load_queue_len,note
0,0,0.12382,0,500,0,500,0,1,25,18,18,18,18,0,0,0,chunk_loads
340,1,100,0,500,0,500,0,1,25,18,18,0,0,0,0,0,
553,23,16.6707,0,500,0,500,0,1,25,18,18,0,0,0,0,0,
753,35,17.1812,0,500,0,500,0,1,25,18,18,0,0,0,0,0,
970,48,16.8569,0,500,0,500,0,1,25,18,18,0,0,0,0,0,
1186,61,16.8122,50.8213,500,0,500,0,1,25,18,18,0,0,0,0,0,
1403,74,16.8087,50.8213,500,0,500,0,1,25,18,18,0,0,0,0,0,
1603,86,16.858,50.8213,500,0,500,0,1,25,18,18,0,0,0,0,0,
1819,99,16.5191,50.8213,500,0,500,0,1,25,18,18,0,0,0,0,0,
2019,111,16.9228,60.0139,500,0,500,0,1,25,18,18,0,0,0,0,0,
2236,124,16.6521,60.0139,500,0,500,0,1,25,18,18,0,0,0,0,0,
2436,136,16.9413,60.0139,500,0,500,0,1,25,18,18,0,0,0,0,0,
2652,149,16.6802,60.0139,500,0,500,0,1,25,18,18,0,0,0,0,0,
2852,161,16.7205,60.0139,500,0,500,0,1,25,18,18,0,0,0,0,0,
3052,173,16.9574,60.0502,500,0,500,0,1,25,18,18,0,0,0,0,0,
3269,186,16.6645,60.0502,500,0,500,0,1,25,18,18,0,0,0,0,0,
3485,199,16.6641,60.0502,500,0,500,0,1,25,18,18,0,0,0,0,0,
3702,212,16.5228,60.0502,500,0,500,0,1,25,18,18,0,0,0,0,0,
3902,224,16.6581,60.0502,500,0,500,0,1,25,18,18,0,0,0,0,0,
4117,237,16.0842,60.0265,500,0,500,0,1,25,18,18,0,0,0,0,0,
4318,249,16.3825,60.0265,500,0,500,0,1,25,18,18,0,0,0,0,0,
4534,262,16.7276,60.0265,500,0,500,0,1,25,18,18,0,0,0,0,0,
4735,274,16.6677,60.0265,500,0,500,0,1,25,18,18,0,0,0,0,0,
4951,287,16.5488,60.0265,500,0,500,0,1,25,18,18,0,0,0,0,0,
5168,300,17.176,60.0172,500,0,500,0,1,25,18,18,0,0,0,0,0,
5384,313,16.7439,60.0172,500,0,500,0,1,25,18,18,0,0,0,0,0,
5601,326,16.7118,60.0172,500,0,500,0,1,25,18,18,0,0,0,0,0,
5818,339,17.0899,60.0172,500,0,500,0,1,25,18,18,0,0,0,0,0,
6034,352,16.8476,60.0172,500,0,500,0,1,25,18,18,0,0,0,0,0,
6251,365,16.9988,60.0274,500,0,500,0,1,25,18,18,0,0,0,0,0,
6467,378,16.6464,60.0274,500,0,500,0,1,25,18,18,0,0,0,0,0,
6683,391,16.5601,60.0274,500,0,500,0,1,25,18,18,0,0,0,0,0,
6884,403,16.452,60.0274,500,0,500,0,1,25,18,18,0,0,0,0,0,
7100,416,17.0074,60.0182,500,0,500,0,1,25,18,18,0,0,0,0,0,
7317,429,16.636,60.0182,500,0,500,0,1,25,18,18,0,0,0,0,0,
7533,442,16.7816,60.0182,500,0,500,0,1,25,18,18,0,0,0,0,0,
7750,455,16.3815,60.0182,500,0,500,0,1,25,18,18,0,0,0,0,0,
7950,467,16.8718,60.0182,500,0,500,0,1,25,18,18,0,0,0,0,0,
8157,479,24.4598,60.0482,500,0,500,0,1,25,18,18,0,0,0,0,0,
8366,492,16.4912,60.0482,500,0,500,0,1,25,18,18,0,0,0,0,0,
8583,505,16.8039,60.0482,500,0,500,0,1,25,18,18,0,0,0,0,0,
8783,517,16.6735,60.0482,500,0,500,0,1,25,18,18,0,0,0,0,0,
9000,530,17.0288,60.0482,500,0,500,0,1,25,18,18,0,0,0,0,0,
9215,543,16.5602,60.0239,500,0,500,0,1,25,18,18,0,0,0,0,0,
9416,555,16.7286,60.0239,500,0,500,0,1,25,18,18,0,0,0,0,0,
9632,568,16.6224,60.0239,500,0,500,0,1,25,18,18,0,0,0,0,0,
9832,580,16.6675,60.0239,500,0,500,0,1,25,18,18,0,0,0,0,0,
10049,593,16.5199,60.0239,500,0,500,0,1,25,18,18,0,0,0,0,0,
10265,606,16.5721,60.033,500,0,500,0,1,25,18,18,0,0,0,0,0,
10482,619,16.6314,60.033,500,-9.93105,500,0,1,25,18,18,0,0,0,0,0,
10682,631,16.5961,60.033,500,-49.9313,500,-2.42512,1,25,18,24,6,6,0,0,0,chunk_loads
10682,631,16.5961,60.033,500,-49.9313,500,-2.42512,1,25,18,24,6,6,0,0,0,
10898,639,17.2473,60.033,500,-86.8479,500,-33.4513,1,25,18,24,0,0,0,0,0,
11098,651,16.9146,60.033,500,-96.8318,500,-49.4951,1,25,18,24,0,0,0,0,0,
11315,664,16.8911,55.0958,500,-96.8318,500,-49.4951,1,25,18,24,0,0,0,0,0,
11531,677,16.7081,55.0958,500,-96.8318,500,-49.4951,1,25,18,24,0,0,0,0,0,
11748,690,17.3276,55.0958,500,-96.8318,500,-49.4951,1,25,18,24,0,0,0,0,0,
11949,702,17.1337,55.0958,500,-96.8318,500,-49.4951,1,25,18,24,0,0,0,0,0,
12165,715,17.1183,55.0958,500,-96.8318,500,-49.4951,1,25,18,24,0,0,0,0,0,
12381,728,16.7934,60.0196,500,-96.8318,500,-49.4951,1,25,18,24,0,0,0,0,0,
12597,741,16.5064,60.0196,500,-96.8318,500,-49.4951,1,25,18,24,0,0,0,0,0,
12797,753,16.3547,60.0196,500,-116.849,500,-64.9278,1,25,18,24,0,0,0,0,0,
13014,766,17.1572,60.0196,500,-136.918,500,-89.263,1,25,18,24,0,0,0,0,0,
13231,779,17.5127,60.0563,500,-136.918,500,-89.263,1,25,18,24,0,0,0,0,0,
13447,792,16.7535,60.0563,500,-136.918,500,-89.263,1,25,18,24,0,0,0,0,0,
13647,804,16.8464,60.0563,500,-136.918,500,-89.263,1,25,18,24,0,0,0,0,0,
13847,816,17.0684,60.0563,500,-136.918,500,-89.263,1,25,18,24,0,0,0,0,0,
14064,829,16.7479,60.0563,500,-136.918,500,-89.263,1,25,18,24,0,0,0,0,0,
14280,842,16.589,59.992,500,-136.918,500,-89.263,1,25,18,24,0,0,0,0,0,
14480,854,16.576,59.992,500,-136.918,500,-89.263,1,25,18,24,0,0,0,0,0,
14697,867,16.7149,59.992,500,-153.503,500,-102.023,1,25,18,24,0,0,0,0,0,
14897,879,17.0518,59.992,500,-193.562,500,-135.971,1,25,18,24,0,0,0,0,0,
15113,892,16.6683,59.992,500,-236.849,500,-175.712,1,25,18,24,0,0,0,0,0,
15329,905,16.5308,60.011,500,-280.041,500,-217.092,1,25,18,24,0,0,0,0,0,
15529,917,16.4995,60.011,500,-320.073,500,-256.192,1,25,18,24,0,0,0,0,0,
15746,930,16.8588,60.011,500,-340.085,500,-292.462,1,25,18,24,0,0,0,0,0,
15946,942,16.9094,60.011,500,-340.085,500,-292.462,1,25,18,24,0,0,0,0,0,
16163,955,17.107,60.011,500,-340.085,500,-292.462,1,25,18,24,0,0,0,0,0,
16379,968,17.0218,60.0407,500,-340.085,500,-292.462,1,25,18,24,0,0,0,0,0,
16579,980,17.0401,60.0407,500,-340.085,500,-292.462,1,25,18,24,0,0,0,0,0,
16795,993,16.7503,60.0407,500,-340.085,500,-292.462,1,25,18,24,0,0,0,0,0,
16996,1005,16.2918,60.0407,500,-340.085,500,-292.462,1,25,18,24,0,0,0,0,0,
17213,1018,17.1969,60.0407,500,-360.072,500,-307.944,1,25,18,24,0,0,0,0,0,
17428,1031,16.9661,60.0459,500,-403.193,500,-344.972,1,25,18,24,0,0,0,0,0,
17628,1043,16.6046,60.0459,500,-443.239,500,-381.951,1,25,18,24,0,0,0,0,0,
17829,1055,16.8774,60.0459,500,-483.303,500,-420.334,1,25,18,24,0,0,0,0,0,
18045,1068,16.5286,60.0459,500,-486.653,500,-439.91,1,25,18,24,0,0,0,0,0,
18245,1080,16.5463,60.0459,500,-506.673,500,-455.191,1,25,18,24,0,0,0,0,0,
18461,1093,16.7177,60.0048,500,-536.65,500,-490.463,1,25,18,24,0,0,0,0,0,
18678,1106,16.6474,60.0048,500,-539.979,500,-492.875,1,25,18,24,0,0,0,0,0,
18878,1118,16.4489,60.0048,500,-580.043,500,-524.85,1,25,18,24,0,0,0,0,0,
19095,1131,16.9033,60.0048,500,-623.399,500,-563.512,1,25,18,24,0,0,0,0,0,
19295,1143,16.9474,60.0428,500,-660.037,500,-601.059,1,25,18,24,0,0,0,0,0,
19510,1156,16.0481,60.0428,500,-660.037,500,-613.985,1,25,18,24,0,0,0,0,0,
19711,1168,16.8894,60.0428,500,-660.037,500,-613.985,1,25,18,24,0,0,0,0,0,
19911,1180,16.6174,60.0428,500,-680.095,500,-629.117,1,25,18,24,0,0,0,0,0,
20127,1193,16.2405,60.0428,500,-723.321,500,-665.645,1,25,18,24,0,0,0,0,0,
20340,1205,28.8947,60.0264,500,-765.892,500,-704.855,1,25,18,24,0,0,0,0,0,
20544,1218,16.5604,60.0264,500,-786.495,500,-740.553,1,25,18,24,0,0,0,0,0,
20744,1230,16.7881,60.0264,500,-786.495,500,-740.553,1,25,18,24,0,0,0,0,0,
20944,1242,16.8977,60.0264,500,-786.495,500,-740.553,1,25,18,24,0,0,0,0,0,
21160,1255,16.6571,60.0264,500,-786.495,500,-740.553,1,25,18,24,0,0,0,0,0,
21376,1268,16.594,59.4198,500,-786.495,500,-740.553,1,25,18,24,0,0,0,0,0,
21576,1280,16.5932,59.4198,500,-786.495,500,-740.553,1,25,18,24,0,0,0,0,0,
21777,1292,16.2306,59.4198,500,-786.495,500,-740.553,1,25,18,24,0,0,0,0,0,
21995,1305,18.335,59.4198,500,-786.495,500,-740.553,1,25,18,24,0,0,0,0,0,
22210,1318,16.3981,59.4198,500,-786.495,500,-740.553,1,25,18,24,0,0,0,0,0,
22416,1330,23.2632,60.6692,500,-786.495,500,-740.553,1,25,18,24,0,0,0,0,0,
22625,1343,16.2059,60.6692,500,-786.495,500,-740.553,1,25,18,24,0,0,0,0,0,
22826,1355,16.5891,60.6692,500,-786.495,500,-740.553,1,25,18,24,0,0,0,0,0,
23032,1367,23.0448,60.6692,500,-786.495,500,-740.553,1,25,18,24,0,0,0,0,0,
0,0,0.042521,0,500,0,500,0,1,25,18,18,18,18,0,0,0,chunk_loads
228,1,100,0,500,0,500,0,1,25,18,18,0,0,0,0,0,
430,15,16.1827,0,500,0,500,0,1,25,18,18,0,0,0,0,0,
631,27,17.2657,0,500,0,500,0,1,25,18,18,0,0,0,0,0,
847,40,16.6245,0,500,0,500,0,1,25,18,18,0,0,0,0,0,
1059,52,28.0562,50.2771,500,0,500,0,1,25,18,18,0,0,0,0,0,
1264,65,16.6074,50.2771,500,0,500,0,1,25,18,18,0,0,0,0,0,
1480,78,16.7126,50.2771,500,0,500,0,1,25,18,18,0,0,0,0,0,
1680,90,16.5532,50.2771,500,0,500,0,1,25,18,18,0,0,0,0,0,
1897,103,16.7258,50.2771,500,0,500,0,1,25,18,18,0,0,0,0,0,
2113,116,17.3813,60.0235,500,0,500,0,1,25,18,18,0,0,0,0,0,
2313,128,16.1459,60.0235,500,0,500,0,1,25,18,18,0,0,0,0,0,
2530,141,16.7141,60.0235,500,0,500,0,1,25,18,18,0,0,0,0,0,
2746,154,16.6447,60.0235,500,0,500,0,1,25,18,18,0,0,0,0,0,
2946,166,16.7083,60.0235,500,0,500,0,1,25,18,18,0,0,0,0,0,
3162,179,16.855,60.0293,500,0,500,0,1,25,18,18,0,0,0,0,0,
3363,191,16.5806,60.0293,500,0,500,0,1,25,18,18,0,0,0,0,0,
3579,204,16.5731,60.0293,500,0,500,0,1,25,18,18,0,0,0,0,0,
3796,217,16.6019,60.0293,500,0,500,0,1,25,18,18,0,0,0,0,0,
4012,230,16.6263,60.0293,500,0,500,0,1,25,18,18,0,0,0,0,0,
4213,242,16.9007,60.0263,500,0,500,0,1,25,18,18,0,0,0,0,0,
4429,255,16.7556,60.0263,500,0,500,0,1,25,18,18,0,0,0,0,0,
4645,268,16.6906,60.0263,500,0,500,0,1,25,18,18,0,0,0,0,0,
4845,280,16.6716,60.0263,500,0,500,0,1,25,18,18,0,0,0,0,0,
5062,293,16.6319,60.0263,500,0,500,0,1,25,18,18,0,0,0,0,0,
5279,306,16.7982,60.0334,500,0,500,0,1,25,18,18,0,0,0,0,0,
5495,319,16.6253,60.0334,500,0,500,0,1,25,18,18,0,0,0,0,0,
5695,331,16.6257,60.0334,500,0,500,0,1,25,18,18,0,0,0,0,0,
5912,344,16.6196,60.0334,500,0,500,0,1,25,18,18,0,0,0,0,0,
6112,356,16.7835,60.0256,500,0,500,0,1,25,18,18,0,0,0,0,0,
6328,369,16.7442,60.0256,500,0,500,0,1,25,18,18,0,0,0,0,0,
6544,382,16.4412,60.0256,500,0,500,0,1,25,18,18,0,0,0,0,0,
6744,394,16.383,60.0256,500,0,500,0,1,25,18,18,0,0,0,0,0,
6961,407,16.722,60.0256,500,0,500,0,1,25,18,18,0,0,0,0,0,
7163,419,5.46989,60.0204,500,0,500,0,1,25,18,18,0,0,0,0,0,
7378,432,16.7118,60.0204,500,10.0017,500,0,1,25,18,18,0,0,0,0,0,
7594,445,16.865,60.0204,500,53.3652,500,4.9824,1,25,18,18,0,0,0,0,0,
7811,458,16.6721,60.0204,500,96.6359,500,40.3126,1,25,18,18,0,0,0,0,0,
8027,471,16.7255,60.0204,500,139.959,500,79.4826,1,25,18,18,0,0,0,0,0,
8244,484,16.8638,60.0398,500,156.639,500,111.134,1,25,18,18,0,0,0,0,0,
8460,497,16.6007,60.0398,476.706,156.639,498.087,115.472,1,25,18,18,0,0,0,0,0,
8660,509,16.8201,60.0398,436.671,156.639,478.54,132.907,1,25,18,18,0,0,0,0,0,
8876,522,16.6408,60.0398,393.584,156.639,446.474,144.204,1,25,18,18,0,0,0,0,0,
9076,534,16.5373,60.0398,353.512,156.639,411.878,149.822,1,25,18,18,0,0,0,0,0,
9277,546,16.4327,60.0375,313.431,156.639,374.742,152.903,1,25,18,18,0,0,0,0,0,
9477,558,16.9928,60.0375,273.397,156.639,336.379,154.59,1,25,18,18,0,0,0,0,0,
9693,571,16.3729,60.0375,230.156,156.639,294.109,155.568,1,25,18,18,0,0,0,0,0,
9893,583,16.8855,60.0375,190.108,156.639,254.539,156.052,1,25,18,18,0,0,0,0,0,
10110,596,16.4153,60.0375,146.838,156.639,211.548,156.332,1,25,18,18,0,0,0,0,0,
10310,608,16.7195,60.0168,106.822,156.639,171.609,156.471,1,25,18,18,0,0,0,0,0,
10526,621,16.7148,60.0168,63.5585,156.639,128.455,156.551,1,25,18,18,0,0,0,0,0,
10726,633,16.8404,60.0168,44.6438,134.195,91.9567,152.718,1,25,18,18,0,0,0,0,0,
10943,646,16.705,60.0168,44.6438,90.9165,69.3634,131.641,1,25,18,18,0,0,0,0,0,
11159,659,16.4443,60.0168,44.6438,47.642,57.56,99.9653,1,25,18,18,0,0,0,0,0,
11359,671,16.6483,60.046,44.6438,7.6023,51.7281,65.6508,1,25,18,18,0,0,0,0,0,
11576,684,16.4211,60.046,44.6438,-35.678,48.3451,25.6975,1,25,18,18,0,0,0,0,0,
11725,693,16.5169,60.046,44.6438,-65.6714,47.0041,-2.97751,1,25,18,24,6,6,0,0,0,chunk_loads
11828,694,100,60.046,44.6438,-85.6714,46.3923,-24.4103,1,25,18,24,0,0,0,0,0,
12042,712,16.7922,60.046,44.6438,-128.474,45.5639,-65.4128,1,25,18,24,0,0,0,0,0,
12243,724,4.45615,60.0145,44.6438,-161.832,45.1474,-104.206,1,25,18,24,0,0,0,0,0,
12459,737,16.8137,60.0145,1.51922,-161.832,34.6553,-128.492,1,25,18,24,0,0,0,0,0,
12675,750,16.5167,60.0145,-40.8007,-159.497,6.63984,-144.302,1,25,18,24,0,0,0,0,0,
12842,760,16.7543,60.0145,-43.1675,-127.198,-0.285486,-144.469,1,25,18,30,6,6,0,0,0,chunk_loads
12944,761,100,60.0145,-43.1675,-107.198,-11.3997,-134.809,1,25,18,30,0,0,0,0,0,
13158,779,16.8161,60.0145,-43.1675,-64.3902,-24.8757,-111.324,1,25,18,30,0,0,0,0,0,
13375,792,16.7364,60.0204,-43.1675,-21.0581,-33.6181,-76.5922,1,25,18,30,0,0,0,0,0,
13575,804,16.8694,60.0204,-56.9395,9.31797,-39.6923,-41.8592,1,25,18,30,0,0,0,0,0,
13791,817,16.539,60.0204,-100.215,9.31797,-60.1585,-17.422,1,25,18,30,0,0,0,0,0,
14008,830,16.6876,60.0204,-143.495,9.31797,-91.52,-4.65263,1,25,18,30,0,0,0,0,0,
14157,839,16.691,60.0204,-173.308,9.31797,-116.628,0.384865,1,25,18,32,2,2,0,0,0,chunk_loads
14223,843,16.7833,60.0859,-186.648,9.31797,-128.766,2.00486,1,25,18,32,0,0,0,0,0,
14424,855,16.1259,60.0859,-225.728,7.03742,-165.527,5.19823,1,25,18,32,0,0,0,0,0,
14624,867,16.5611,60.0859,-235.23,-29.1564,-196.633,-3.09207,1,25,18,32,0,0,0,0,0,
14841,880,16.5434,60.0859,-235.23,-72.4173,-215.059,-27.7576,1,25,18,32,0,0,0,0,0,
15041,892,16.6947,60.0859,-235.23,-112.455,-224.166,-58.6063,1,25,18,32,0,0,0,0,0,
15273,905,32.405,59.9793,-235.23,-158.933,-229.72,-99.6213,1,25,18,32,0,0,0,0,0,
15474,918,16.5065,59.9793,-235.23,-199.055,-232.212,-137.155,1,25,18,32,0,0,0,0,0,
15690,931,16.58,59.9793,-235.23,-242.368,-233.654,-178.98,1,25,18,32,0,0,0,0,0,
15890,943,17.0429,59.9793,-235.23,-282.408,-234.366,-218.287,1,25,18,32,0,0,0,0,0,
16107,956,16.277,59.9793,-235.23,-325.653,-234.778,-261.104,1,25,18,32,0,0,0,0,0,
16323,969,16.4198,60.0622,-235.23,-368.875,-234.994,-304.151,1,25,18,32,0,0,0,0,0,
16523,981,16.6337,60.0622,-235.23,-408.979,-235.101,-344.126,1,25,18,32,0,0,0,0,0,
16740,994,16.7094,60.0622,-235.23,-452.308,-235.163,-387.378,1,25,18,32,0,0,0,0,0,
16956,1007,16.4151,60.0622,-235.23,-495.555,-235.195,-430.584,1,25,18,32,0,0,0,0,0,
17172,1020,16.5977,60.0622,-235.23,-512.285,-235.211,-466.355,1,25,18,32,0,0,0,0,0,
17372,1032,17.0782,59.9977,-268.645,-512.285,-240.711,-475.863,1,25,18,32,0,0,0,0,0,
17573,1044,16.8984,59.9977,-308.758,-512.285,-263.063,-491.287,1,25,18,32,0,0,0,0,0,
17789,1057,16.4218,59.9977,-351.997,-512.285,-297.081,-501.307,1,25,18,32,0,0,0,0,0,
17989,1069,16.4006,59.9977,-391.999,-512.285,-332.527,-506.261,1,25,18,32,0,0,0,0,0,
18206,1082,16.4008,59.9977,-435.258,-512.285,-373.139,-509.137,1,25,18,32,0,0,0,0,0,
18423,1095,17.098,60.0236,-441.981,-512.285,-395.59,-510.169,1,25,18,32,0,0,0,0,0,
18639,1108,16.9204,60.0236,-441.981,-482.252,-402.178,-507.111,1,25,18,32,0,0,0,0,0,
18855,1121,16.7344,60.0236,-441.981,-438.985,-421.181,-483.016,1,25,18,32,0,0,0,0,0,
19072,1134,16.7574,60.0236,-441.981,-395.671,-431.12,-449.728,1,25,18,32,0,0,0,0,0,
19288,1147,16.8619,60.061,-441.981,-375.773,-435.378,-422.385,1,25,18,32,0,0,0,0,0,
19505,1160,16.9534,60.061,-475.392,-375.773,-442.67,-410.294,1,25,18,32,0,0,0,0,0,
19721,1173,16.2812,60.061,-518.631,-375.773,-470.497,-393.82,1,25,18,32,0,0,0,0,0,
19937,1186,16.5552,60.061,-561.941,-375.773,-505.742,-385.198,1,25,18,32,0,0,0,0,0,
20154,1199,16.6682,60.061,-592.031,-375.773,-543.32,-380.694,1,25,18,32,0,0,0,0,0,
20354,1210,31.6249,59.9857,-592.031,-375.773,-545.789,-380.445,1,25,18,32,0,0,0,0,0,
20555,1223,16.8636,59.9857,-592.031,-398.97,-548.067,-381.197,1,25,18,32,0,0,0,0,0,
20755,1235,17.1539,59.9857,-592.031,-398.97,-548.067,-381.197,1,25,18,32,0,0,0,0,0,
20972,1248,17.6089,59.9857,-592.031,-398.97,-548.067,-381.197,1,25,18,32,0,0,0,0,0,
21187,1261,16.5878,59.9857,-592.031,-392.412,-548.067,-381.197,1,25,18,32,0,0,0,0,0,
21387,1273,16.7943,59.994,-592.031,-372.227,-548.067,-381.197,1,25,18,32,0,0,0,0,0,
21587,1285,16.785,59.994,-592.031,-372.227,-548.067,-381.197,1,25,18,32,0,0,0,0,0,
21804,1298,16.6892,59.994,-592.031,-378.89,-548.067,-381.197,1,25,18,32,0,0,0,0,0,
22004,1310,16.6602,59.994,-592.031,-392.283,-548.067,-381.197,1,25,18,32,0,0,0,0,0,
22221,1323,16.7035,59.994,-592.031,-392.283,-548.067,-381.197,1,25,18,32,0,0,0,0,0,
22437,1336,17.6299,60.0489,-592.031,-392.283,-548.067,-381.197,1,25,18,32,0,0,0,0,0,
22654,1349,16.8162,60.0489,-592.031,-392.283,-548.067,-381.197,1,25,18,32,0,0,0,0,0,
22871,1362,16.611,60.0489,-592.031,-392.283,-548.067,-381.197,1,25,18,32,0,0,0,0,0,
23088,1375,17.5498,60.0489,-592.031,-375.561,-548.067,-381.197,1,25,18,32,0,0,0,0,0,
23288,1387,17.3626,60.0489,-592.031,-362.291,-548.067,-381.197,1,25,18,32,0,0,0,0,0,
23503,1400,17.4661,60.024,-595.524,-362.291,-550.49,-380.232,1,25,18,32,0,0,0,0,0,
23720,1413,16.423,60.024,-628.807,-362.291,-583.241,-371.673,1,25,18,32,0,0,0,0,0,
23920,1425,16.8348,60.024,-628.807,-362.291,-583.241,-371.673,1,25,18,32,0,0,0,0,0,
24120,1437,16.8435,60.024,-638.955,-362.291,-590.646,-370.349,1,25,18,32,0,0,0,0,0,
24337,1450,16.5438,60.024,-682.214,-362.291,-625.93,-366.502,1,25,18,32,0,0,0,0,0,
24553,1463,17.017,59.9947,-725.467,-362.291,-665.075,-364.492,1,25,18,32,0,0,0,0,0,
24769,1476,16.423,59.9947,-748.716,-362.291,-702.947,-363.442,1,25,18,32,0,0,0,0,0,
24986,1489,18.2467,59.9947,-748.716,-362.291,-702.947,-363.442,1,25,18,32,0,0,0,0,0,
25202,1502,16.5866,59.9947,-748.716,-382.03,-705.134,-364.172,1,25,18,32,0,0,0,0,0,
25414,1514,27.5203,60.0585,-748.716,-424.389,-724.464,-383.779,1,25,18,32,0,0,0,0,0,
25619,1527,16.139,60.0585,-748.716,-465.257,-735.579,-413.439,1,25,18,32,0,0,0,0,0,
25819,1539,16.3483,60.0585,-748.716,-465.257,-737.415,-420.683,1,25,18,32,0,0,0,0,0,
26019,1551,16.5579,60.0585,-748.716,-465.257,-737.415,-420.683,1,25,18,32,0,0,0,0,0,
26235,1564,17.1235,60.0585,-748.716,-488.586,-741.505,-442.76,1,25,18,32,0,0,0,0,0,
26439,1576,6.15436,60.025,-748.716,-488.586,-741.505,-442.76,1,25,18,32,0,0,0,0,0,
26652,1589,16.8164,60.025,-748.716,-508.718,-743.384,-457.893,1,25,18,32,0,0,0,0,0,
26868,1602,16.4969,60.025,-748.716,-515.335,-744.346,-468.115,1,25,18,32,0,0,0,0,0,
27069,1614,16.6669,60.025,-748.716,-515.335,-744.346,-468.115,1,25,18,32,0,0,0,0,0,
27285,1627,16.7158,60.025,-748.716,-515.335,-744.346,-468.115,1,25,18,32,0,0,0,0,0,
27500,1640,16.5654,60.0341,-748.716,-515.335,-744.346,-468.115,1,25,18,32,0,0,0,0,0,
27701,1652,16.7187,60.0341,-748.716,-515.335,-744.346,-468.115,1,25,18,32,0,0,0,0,0,
27918,1665,16.6111,60.0341,-768.628,-515.335,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
28118,1677,16.6757,60.0341,-768.628,-515.335,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
28318,1689,16.6858,60.0341,-751.911,-515.335,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
28534,1702,16.7761,59.9966,-731.642,-515.335,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
28751,1715,16.6127,59.9966,-731.642,-515.335,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
28967,1728,16.7264,59.9966,-731.642,-515.335,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
29168,1740,17.7729,59.9966,-731.642,-515.335,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
29384,1753,16.5468,59.9966,-758.384,-515.335,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
29601,1766,16.6484,60.0655,-758.384,-515.335,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
29817,1779,16.6991,60.0655,-758.384,-515.335,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
30017,1791,16.813,60.0655,-758.384,-515.335,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
30234,1804,16.663,60.0655,-758.384,-515.335,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
30434,1816,16.5998,60.0097,-758.384,-501.884,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
30650,1829,16.782,60.0097,-758.384,-491.214,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
30867,1842,16.7253,60.0097,-758.384,-491.214,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
31084,1855,17.2226,60.0097,-738.472,-491.214,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
31284,1867,17.4117,60.0097,-738.472,-491.214,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
31497,1879,29.5884,60.0257,-738.472,-491.214,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
31699,1892,16.5133,60.0257,-752.054,-491.214,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
31916,1905,16.6479,60.0257,-752.054,-491.214,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
32116,1917,16.7267,60.0257,-752.054,-491.214,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
32333,1930,17.0256,60.0257,-752.054,-491.214,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
32535,1942,14.8884,60.0396,-752.054,-491.214,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
32749,1955,17.2055,60.0396,-752.054,-491.214,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
32965,1968,16.5715,60.0396,-752.054,-491.214,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
33166,1980,16.5036,60.0396,-752.054,-491.214,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
33366,1992,16.2492,60.0396,-752.054,-501.252,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
33581,2005,16.6458,60.0428,-752.054,-501.252,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
33782,2017,16.854,60.0428,-752.054,-501.252,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
33998,2030,16.8324,60.0428,-752.054,-501.252,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
34198,2042,16.1507,60.0428,-752.054,-501.252,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
34415,2055,16.7445,60.0428,-752.054,-511.244,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
34616,2067,18.6181,60.0454,-752.054,-511.244,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
34831,2080,17.0108,60.0454,-752.054,-511.244,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
35048,2093,17.2494,60.0454,-752.054,-511.244,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
35265,2106,16.7398,60.0454,-752.054,-511.244,-746.827,-474.686,1,25,18,32,0,0,0,0,0,
